12023052016030,"[-0.1073382 , 0.11258183, 0.06430288,-0.01212581, 0.00610682,-0.07627523,
  0.00046363,-0.1032026 , 0.18544322,-0.10267242, 0.16886581, 0.02518246,
 -0.17954065,-0.09228557, 0.00860213, 0.09244606,-0.07168989,-0.11894622,
 -0.0822057 ,-0.11592141, 0.00821842, 0.05029618, 0.09528184, 0.03365673,
 -0.0977578 ,-0.33329743,-0.1188061 ,-0.0780942 , 0.05177487,-0.09670994,
  0.02200137, 0.03449328,-0.2115054 ,-0.06236077,-0.03889307, 0.04903538,
 -0.02580057, 0.05078068, 0.19164371, 0.05852375,-0.12682879, 0.01433554,
  0.00088004, 0.29618824, 0.17618762, 0.11644503,-0.03420081,-0.06362478,
  0.01831533,-0.17485555, 0.10070186, 0.08480858, 0.10040347,-0.01440668,
  0.05237863,-0.1375308 ,-0.00428888,-0.0046075 ,-0.20027535, 0.10236192,
  0.06203064,-0.08357765,-0.08708102, 0.03278329, 0.24464883, 0.10685669,
 -0.0618489 ,-0.06983241, 0.23054001,-0.17173041, 0.04685528, 0.08047392,
 -0.05770447,-0.14409581,-0.20070568, 0.07283297, 0.39749277, 0.11848257,
 -0.16087863,-0.01618024,-0.10930397, 0.01076507, 0.0768273 ,-0.00523046,
 -0.16916451,-0.03227939,-0.11401867, 0.04776583, 0.15860437, 0.03947422,
 -0.09871189, 0.2133408 , 0.01875994, 0.05941559, 0.05838058,-0.02939413,
 -0.09635305,-0.01622562,-0.19531071,-0.06811076, 0.06941611,-0.09049534,
  0.00356407, 0.12380356,-0.1294754 , 0.13761593, 0.03487647,-0.06133564,
  0.03653433, 0.15387103,-0.18620105,-0.13311046, 0.15146199,-0.16380103,
  0.19814433, 0.1615878 , 0.02371152, 0.12558733, 0.09235223, 0.13310543,
 -0.00745948,-0.00494911,-0.1252213 ,-0.03396307, 0.07129442,-0.04432862,
  0.12798369, 0.0609747 ]"
1111,"[-0.2115314 , 0.14396642, 0.01477937,-0.02863101,-0.09746717,-0.03059182,
  0.00177865,-0.1321775 , 0.25323221,-0.16376799, 0.18541934,-0.01063121,
 -0.15389892,-0.07735146, 0.03520919, 0.09384049,-0.08881655,-0.15366785,
 -0.00235103,-0.09681509, 0.0310332 , 0.00919241,-0.00777515, 0.07033572,
 -0.17947254,-0.36071151,-0.10255755,-0.17689851, 0.03425195,-0.09691922,
  0.01802312, 0.01808975,-0.13091639,-0.06912701, 0.00860382, 0.22266161,
 -0.0132031 , 0.01746738, 0.17420934,-0.05426097,-0.14651257,-0.01607348,
  0.04858239, 0.30455777, 0.10563194, 0.05383857, 0.03285883,-0.02729192,
  0.1236902 ,-0.15322426, 0.04627572, 0.04789908, 0.10630001, 0.07164167,
  0.09036897,-0.14627089, 0.05538943, 0.04255208,-0.22835666, 0.05288013,
  0.08559012,-0.10246884,-0.04678038, 0.08158071, 0.31467766, 0.11171487,
 -0.09897963,-0.05580308, 0.11083143,-0.19588448,-0.00400646, 0.05594672,
 -0.08627649,-0.16180573,-0.18989792, 0.10584886, 0.47466508, 0.17179495,
 -0.12647483, 0.04482281,-0.05428575,-0.02583291, 0.09058151, 0.0828138 ,
 -0.07384466, 0.01419277,-0.1089498 , 0.07670014, 0.18945895, 0.01194766,
 -0.00618627, 0.16532697, 0.00631555, 0.08221436, 0.00633607, 0.00372542,
 -0.14909248,-0.0045366 ,-0.04789191,-0.05807913, 0.10632668,-0.05026171,
  0.03620462, 0.06252992,-0.22154835, 0.17553443,-0.01014961,-0.02460945,
 -0.01413624, 0.09097689,-0.08171842,-0.02791057, 0.14559077,-0.24502599,
  0.20622981, 0.15134266,-0.04938919, 0.2288868 , 0.0685383 , 0.04002632,
  0.04455277,-0.00266447,-0.1092309 ,-0.07259297, 0.03921481,-0.03358073,
  0.1391391 , 0.01774545]"
12345,"[-0.0860999 , 0.06694535, 0.08791497,-0.02851547,-0.02188025,-0.02418679,
 -0.03611696,-0.06256944, 0.13527587,-0.08564439, 0.22664064, 0.0089421 ,
 -0.17245704,-0.12703553,-0.0077772 , 0.12566137,-0.10004379,-0.07202893,
 -0.05607089,-0.0025749 , 0.03737776, 0.02804689, 0.05229004, 0.00506708,
 -0.07906905,-0.41620877,-0.08653459,-0.12565064,-0.01854796,-0.0712757 ,
 -0.05686711, 0.0306807 ,-0.12514202,-0.0402004 ,-0.01382911, 0.12436713,
 -0.03298261,-0.0962161 , 0.17318514, 0.0447013 ,-0.14008312,-0.06933964,
 -0.01749561, 0.27107444, 0.13401854, 0.01178393, 0.0824568 ,-0.05021272,
  0.04590565,-0.20456749, 0.07712968, 0.08036385, 0.05591505, 0.05370189,
  0.08382972,-0.11444444, 0.0731543 , 0.06016961,-0.17083895,-0.00706597,
  0.02678251,-0.05345094,-0.06047226,-0.02539372, 0.24787807, 0.13274856,
 -0.09534349,-0.0887084 , 0.03797223,-0.14229189,-0.04228633,-0.00413973,
 -0.14800425,-0.16812921,-0.30935603, 0.06901716, 0.35652864, 0.15552172,
 -0.19525711,-0.00413628,-0.07452398,-0.01603287, 0.16276202, 0.09121345,
 -0.06540446, 0.06159402,-0.1061434 , 0.02966437, 0.15191919,-0.02870575,
 -0.06732414, 0.13967267,-0.04027773, 0.02136889, 0.027487  ,-0.01207098,
 -0.04227204, 0.04102227,-0.08568659, 0.0035025 , 0.1319917 ,-0.0804323 ,
 -0.01610303, 0.09241265,-0.22592141, 0.06453951,-0.00478173,-0.06198143,
  0.09347933,-0.04933153,-0.16902602,-0.07049317, 0.16016103,-0.20279996,
  0.14811808, 0.21608344, 0.02242294, 0.17203872, 0.10662472, 0.07627864,
 -0.04361408,-0.01331972,-0.15881212,-0.00715008, 0.07171747, 0.0598795 ,
  0.06228057,-0.02213707]"
